"gene","baseMean","log2FC_raw","log2FC_shrunk","lfcSE","pvalue","padj","direction"
"CXCL14",40.880801992422,-4.85389190195704,-0.117128657791154,1.97272730584772,0.0138744284277988,0.764112909290978,"down_in_AD"
"LOX",79.3642620886406,-3.41105940101891,-0.191059063212047,1.39035125549989,0.0141520908327001,0.771100627676979,"down_in_AD"
"APOO",105.600021221531,1.00915788547019,0.520952382221818,0.411421776959768,0.0141727529581183,0.771100627676979,"up_in_AD"
"PCDH12",187.618693658209,-2.4583905771424,-0.289780908335104,1.00344486500716,0.0142875725018747,0.774225766135724,"down_in_AD"
"UST",53.3813526074375,1.678400398409,0.465760428942051,0.686018846760975,0.0144218549503689,0.778376355381308,"up_in_AD"
"ICA1",84.020241521379,-1.89070046255526,-0.381655010716573,0.774977762805391,0.0147001346365699,0.784978929026647,"down_in_AD"
"PDE8A",320.177161847033,0.903296230079009,0.513216433906941,0.37032068926416,0.0147187185239563,0.784978929026647,"up_in_AD"
"SHC3",83.4511233949828,2.06424852491933,0.408236434284245,0.850045832282356,0.015165743201366,0.789926016146922,"up_in_AD"
"OFD1",469.857337794803,0.986225160655652,0.515510341258309,0.406223928955145,0.0151912634845334,0.789926016146922,"up_in_AD"
"COPZ2",15.2840634212108,-3.3878450051022,-0.228518921611423,1.39618553230909,0.0152452259199977,0.789926016146922,"down_in_AD"
"ZNF354B",268.070808538501,1.09113359738556,0.515709779557883,0.449689305297329,0.0152487544775764,0.789926016146922,"up_in_AD"
"F13A1",203.049395937106,-4.09475198872401,-0.136388544009991,1.68808563952207,0.0152798258515042,0.789926016146922,"down_in_AD"
"TSPYL5",164.234866350094,-2.24183162030423,-0.316040930804331,0.925036600448701,0.0153715053356783,0.791296029453407,"down_in_AD"
"ANKRD22",18.5648304277008,2.59825052154367,0.341983917687159,1.07360992357487,0.0155159554757573,0.793018133463612,"up_in_AD"
"G0S2",91.9152117452134,2.65142230355484,0.328736293128271,1.09629814683872,0.0155836595447052,0.793472899006442,"up_in_AD"
"DEGS2",40.6241822813722,-1.48826451405438,-0.450317542962174,0.618215607645652,0.0160685360113038,0.812032795507573,"down_in_AD"
"CHN1",20.1532701091041,-4.84498044511476,-0.128955211300977,2.01764129006328,0.0163365293070433,0.822495484850503,"down_in_AD"
"CNTNAP1",21.2812726574489,-1.85683172075634,-0.401200411423219,0.77469356138588,0.0165362573458739,0.829437624538153,"down_in_AD"
"CALD1",500.49961438992,-1.59086969333232,-0.412517871870559,0.667688042907857,0.0171883335306785,0.8537038420327,"down_in_AD"
"S100A1",65.2238046518708,-2.27286970618847,-0.307576328139761,0.954373760070585,0.0172408880800944,0.8537038420327,"down_in_AD"
"CCL8",17.8607433784942,1.81752520330513,0.429207644253871,0.765319649586913,0.0175557205139663,0.854530089132284,"up_in_AD"
"SYT17",78.1384970125335,1.4116741580421,0.479736633094217,0.594780473001816,0.0176233850553848,0.854530089132284,"up_in_AD"
"ACSL4",3873.97050716462,0.902616338354475,0.500954717793958,0.380453773810264,0.0176694504460022,0.854530089132284,"up_in_AD"
"CACNA1G",41.3724804853829,-2.87020650608365,-0.233636460541934,1.21435915966043,0.0181004655805808,0.869144420209168,"down_in_AD"
"EVC2",23.7996229616135,-1.97949238247991,-0.367529962159739,0.838617868824779,0.0182541381151932,0.870328924340291,"down_in_AD"
"CROCC",217.3193630818,0.845777908860517,0.492310368196964,0.359215641451414,0.0185469933790689,0.875910870384074,"up_in_AD"
"WWC1",381.561506902463,-1.68124502552228,-0.388860762731628,0.714763680871486,0.0186642891251686,0.877162409959813,"down_in_AD"
"PEBP4",13.5736444578583,-2.53475093793369,-0.306557609477687,1.07922750202443,0.0188405176603755,0.878896519793411,"down_in_AD"
"JAG1",263.487006312903,-0.975993987325722,-0.484325419125637,0.415723696238285,0.0188897940220921,0.878896519793411,"down_in_AD"
"SMO",14.6991953310332,-4.37098409331373,-0.153068031693276,1.86510111794765,0.0191004778890569,0.885645182670256,"down_in_AD"
"IGDCC4",21.4826815334265,-4.34243172918387,-0.137069693446847,1.8603854377504,0.0195875015128501,0.90511697915372,"down_in_AD"
"NECTIN3",104.202104704371,-1.43300561721046,-0.429705861293911,0.614582292065023,0.0197178419596899,0.908030175979848,"down_in_AD"
"F8",107.672403728122,-1.50479401451303,-0.414334744755627,0.649016262704965,0.0204179971935664,0.92760954926866,"down_in_AD"
"FOLR2",434.694044573629,-3.24800235743726,-0.177623440484859,1.40183637936622,0.020505773250022,0.928471135780358,"down_in_AD"
"E2F5",16.1964888738416,-2.37232141174996,-0.306743154214084,1.02924874189903,0.0211718487938426,0.948739231883893,"down_in_AD"
"PDLIM4",13.6381585011805,-2.81023654825845,-0.260605439734318,1.21983401679983,0.0212346585658442,0.948739231883893,"down_in_AD"
"CLEC19A",95.8779328864478,1.4203132614535,0.458516330657091,0.618526265729764,0.0216595288036444,0.962383703244969,"up_in_AD"
"CD1A",218.679777735635,-4.28656121084363,-0.112903316875232,1.86751380917127,0.0217141969369803,0.962383703244969,"down_in_AD"
"RNASE2",82.6771423402788,1.65944002691284,0.426943418764335,0.723182412374264,0.0217540227888324,0.962383703244969,"up_in_AD"
"PPARG",278.92911063188,0.877629596229877,0.484151308111114,0.382840198079455,0.0218815591681413,0.964862345933758,"up_in_AD"
"SELENOP",2088.76820314441,-1.49067050678146,-0.402955209110712,0.652190148262894,0.0222754522738173,0.973502208836534,"down_in_AD"
"MYL9",87.0617241082885,-2.61824032081068,-0.237702074558488,1.14728047831092,0.0224818143112227,0.975392670422276,"down_in_AD"
"KIRREL1",60.4093966122297,-3.14813145551138,-0.186518363066925,1.38339285117445,0.0228663810553785,0.988897690962249,"down_in_AD"
"ONECUT2",59.108461576526,-1.98318931407453,-0.325820949318803,0.872429942245027,0.0230154028285103,0.989002644474807,"down_in_AD"
"BEND6",78.9056685819296,-2.72418147985705,-0.223692854753802,1.20161523004615,0.0233841383327998,0.998487906723001,"down_in_AD"
"TMSB4X",40967.1572060494,0.822334427560885,0.474912636794875,0.363048778917725,0.0235077877021463,0.999997691821602,"up_in_AD"
"TBC1D8B",135.439962579871,0.914541352362123,0.478146145028046,0.405843135900364,0.0242316998079039,0.999997691821602,"up_in_AD"
"CDH20",73.4055630941324,-3.1151143805627,-0.183594041013409,1.38491258632906,0.0244920156477846,0.999997691821602,"down_in_AD"
"BCL2A1",156.982335947802,1.33480523358042,0.454154736915523,0.594685458581018,0.0247966047769675,0.999997691821602,"up_in_AD"
"CADM4",39.1946642409398,-3.52252787690064,-0.157463447265133,1.57081826185011,0.0249303935755891,0.999997691821602,"down_in_AD"
"EMC3",352.113395247572,1.25126214335523,0.460442016180995,0.55925921636891,0.0252630608384351,0.999997691821602,"up_in_AD"
"LDLRAD3",269.512717745544,0.928509326810222,0.474818989722888,0.415388366099433,0.0253989691084181,0.999997691821602,"up_in_AD"
"RUNX1",527.345505366959,1.31381849858289,0.453026686878726,0.588128177321892,0.0254897695855063,0.999997691821602,"up_in_AD"
"AMIGO2",55.0426588999607,1.12261276560132,0.467879545379344,0.503112758726281,0.025658991909068,0.999997691821602,"up_in_AD"
"CD3E",12.513105330732,-4.06249213688517,-0.154568700280692,1.82312108559573,0.0258593678185237,0.999997691821602,"down_in_AD"
"ABCA1",1698.44613012791,-1.09868988162676,-0.445695512650558,0.493879517017928,0.0261073532963838,0.999997691821602,"down_in_AD"
"ADGRD1",380.224194570391,1.37415500907726,0.443475250690909,0.618095267865575,0.0262017051513222,0.999997691821602,"up_in_AD"
"STK26",256.988405824175,0.839003029371885,0.46775745665727,0.378010898987083,0.026451317984012,0.999997691821602,"up_in_AD"
"MAP3K6",55.4363248244577,-1.26634258892333,-0.429494467854345,0.571031116937597,0.0265792517036201,0.999997691821602,"down_in_AD"
"PRUNE2",51.8428464008425,-1.98351415047384,-0.311993559987521,0.895963988386424,0.0268403070040122,0.999997691821602,"down_in_AD"
"COLQ",20.8157116787622,-1.85609526221836,-0.347061829886442,0.841227264101213,0.0273550548204009,0.999997691821602,"down_in_AD"
"EYA2",258.788101353319,-1.05560931279134,-0.446321812086924,0.478956640288057,0.0275259772731226,0.999997691821602,"down_in_AD"
"RAB7B",252.322904165218,1.00453499795118,0.467531257631047,0.456066766483081,0.027622592270901,0.999997691821602,"up_in_AD"
"PCDHB16",16.9300647743247,-2.06240471913975,-0.317237891191186,0.94095352669491,0.0283922023714714,0.999997691821602,"down_in_AD"
"NUP210",1413.91759022329,0.821147639017729,0.460032792107633,0.37614124544126,0.029029682500927,0.999997691821602,"up_in_AD"
"SLC22A17",16.3821837743494,-3.93404942185385,-0.14151189007734,1.80652487979954,0.0294291958171925,0.999997691821602,"down_in_AD"
"EDA",106.739399282167,-0.942135934248342,-0.449617055004538,0.432779314558234,0.0294848145666552,0.999997691821602,"down_in_AD"
"MTSS2",254.499485689523,-1.21221337757827,-0.420346445776113,0.55696663745567,0.0295211806422348,0.999997691821602,"down_in_AD"
"MARCHF9",111.52471439669,-0.897036949913576,-0.450797234341901,0.412675816983918,0.0297270304842493,0.999997691821602,"down_in_AD"
"TGIF2",268.2144692982,-0.942468952766204,-0.447452358133705,0.433579808868455,0.0297282754534095,0.999997691821602,"down_in_AD"
"H3C1",79.2371301866818,-1.31511035273896,-0.407404804075952,0.605688186212205,0.0299110474756412,0.999997691821602,"down_in_AD"
"CD1B",14.6048680083355,2.52262671410464,0.290357640089561,1.16212296929481,0.0299534416398194,0.999997691821602,"up_in_AD"
"LRRC39",670.239054528019,-1.41232630605473,-0.385641205775797,0.650968875826954,0.0300389978888618,0.999997691821602,"down_in_AD"
"ETS1",229.171224478963,-1.78979879997645,-0.322956451223799,0.825576869603885,0.0301634656592816,0.999997691821602,"down_in_AD"
"SLC35F2",270.810855857966,1.70118664222026,0.386148674853969,0.785121156909323,0.0302514561338532,0.999997691821602,"up_in_AD"
"HOOK1",21.9921191995327,-1.96758363524232,-0.316861097431485,0.908274410224715,0.0302892130634189,0.999997691821602,"down_in_AD"
"HID1",101.227099723315,-4.36748554104709,-0.0989785026294197,2.01759486527382,0.0304107454762605,0.999997691821602,"down_in_AD"
"SPP1",34782.4416589314,1.02713527781884,0.458176827439093,0.474768184355064,0.030506901148785,0.999997691821602,"up_in_AD"
"MRTFB",693.782644659998,1.15626589525041,0.449782753928307,0.534625122072535,0.0305596340774271,0.999997691821602,"up_in_AD"
"CLSTN3",325.508821892477,-1.48610774609691,-0.371063684170372,0.688215060645425,0.0308218349049425,0.999997691821602,"down_in_AD"
"SLC45A4",823.163581728219,-0.810996334583984,-0.44493489004738,0.375849031444112,0.030945600468919,0.999997691821602,"down_in_AD"
"C1RL",354.633089475357,-1.16127922853396,-0.421319365676185,0.53872245544089,0.0311135919342142,0.999997691821602,"down_in_AD"
"SESN3",1265.53410600066,-0.838605860086207,-0.444855953662372,0.3891610751685,0.0311691255651863,0.999997691821602,"down_in_AD"
"S1PR1",62.0140179781416,-2.21422436419652,-0.262634750530867,1.02762294731676,0.0311849216048711,0.999997691821602,"down_in_AD"
"QPCT",115.365305848497,0.811611986689942,0.453203156105763,0.376837022200016,0.0312599388625677,0.999997691821602,"up_in_AD"
"RHPN1",18.7236538825287,-3.07942414702989,-0.188724795947255,1.43108053995463,0.0314117311347175,0.999997691821602,"down_in_AD"
"MMP10",7.55091271266787,-5.87918582826605,-0.0756942064808355,2.73219891750489,0.0314119506120002,0.999997691821602,"down_in_AD"
"SEL1L3",94.0656874481182,1.27534577980638,0.43482834412395,0.592833098995572,0.0314546660019972,0.999997691821602,"up_in_AD"
"ADGRE3",84.7280332096766,-1.74211315742335,-0.330395408218193,0.809835474716578,0.0314608959582659,0.999997691821602,"down_in_AD"
"PDZRN3",23.6137218324201,-3.37768646813586,-0.160469116237682,1.57152275864792,0.0316099912224506,0.999997691821602,"down_in_AD"
"ENPP2",55.6922007801316,-2.32145581051359,-0.2483768123002,1.0811268073881,0.0317729223601851,0.999997691821602,"down_in_AD"
"CD1D",159.945161539648,1.63911112247733,0.388763886906045,0.764109472910405,0.0319427715016402,0.999997691821602,"up_in_AD"
"NEDD9",471.461288899049,1.22935484134623,0.438173231911951,0.573235147450695,0.0319855760297263,0.999997691821602,"up_in_AD"
"HACD1",9.45797459943202,-3.71240813172615,-0.172652193971512,1.73282102074661,0.0321607336307023,0.999997691821602,"down_in_AD"
"AFF3",163.834591044376,-2.02947813423937,-0.28018744251254,0.948188560013887,0.0323245545584519,0.999997691821602,"down_in_AD"
"SRGN",1206.42107967212,0.834809489176148,0.451929291590657,0.390944458530065,0.0327311288837466,0.999997691821602,"up_in_AD"
"SRRM4",19.7971522494022,2.12410349776,0.320678715511435,0.99853188593607,0.0334012675698322,0.999997691821602,"up_in_AD"
"FBLN1",268.451545844974,-1.72458512339836,-0.322325983091798,0.811403492376679,0.0335503589624544,0.999997691821602,"down_in_AD"
"TGFB3",32.5410671221084,-2.43969139833824,-0.234567141177931,1.14842463985319,0.0336383037511865,0.999997691821602,"down_in_AD"
"PLEKHG5",112.761730269124,-1.49888246125128,-0.361671454954652,0.706015033808099,0.0337523629771065,0.999997691821602,"down_in_AD"
"PLAT",21.1463888675103,-1.8614336141942,-0.321038460432215,0.877233378877166,0.0338430623534234,0.999997691821602,"down_in_AD"
"FRMD6",62.6306166047857,-1.59801000169854,-0.347173141463081,0.753799380788791,0.0340110448618115,0.999997691821602,"down_in_AD"
"CDC14B",133.614325099867,-1.43058423871738,-0.371123938784303,0.675764385052858,0.0342609736616896,0.999997691821602,"down_in_AD"
"IGF1R",730.903062933864,1.40543018316007,0.410822561556906,0.663917279370387,0.0342704205468437,0.999997691821602,"up_in_AD"
"SH3BP4",133.863785536294,-1.36690086831951,-0.381259810707621,0.645880260941835,0.0343160804373133,0.999997691821602,"down_in_AD"
"MAST4",53.9585219734057,-1.02463982735569,-0.431637601107009,0.485413514554202,0.0347843725958717,0.999997691821602,"down_in_AD"
"DIXDC1",88.3038848838808,-2.92472187256449,-0.175487686636286,1.38650686829804,0.0349085589725353,0.999997691821602,"down_in_AD"
"VWA5A",342.313682925906,1.11735210837134,0.439254348326691,0.530006068417553,0.035014783876742,0.999997691821602,"up_in_AD"
"NR4A2",41.0832236843233,1.15916131740851,0.432949645391967,0.550227591125585,0.0351440885872474,0.999997691821602,"up_in_AD"
"SYNM",45.3840021438624,-1.5301983962897,-0.357196887815533,0.726749933639033,0.0352446473605038,0.999997691821602,"down_in_AD"
"PRDM5",9.7396289512218,-2.6382194087973,-0.245199689813637,1.25422222590067,0.0354246644343263,0.999997691821602,"down_in_AD"
"FERMT2",42.5082700910188,-2.15661348854327,-0.261414478927819,1.02634491557601,0.0356184933937746,0.999997691821602,"down_in_AD"
"CD248",17.5616524459959,-3.55989254520063,-0.147540906820093,1.6947031732736,0.0356761428125064,0.999997691821602,"down_in_AD"
"LCLAT1",163.655051716563,0.821475566182099,0.444126756748968,0.39130904125618,0.0357903517990507,0.999997691821602,"up_in_AD"
"PLA2G4A",197.323777346889,0.869932170789495,0.445134349851442,0.415051480084899,0.0360855533485995,0.999997691821602,"up_in_AD"
"CTHRC1",68.1226161727234,-4.72092728103123,-0.0824445735951944,2.25408687432461,0.0362256369718703,0.999997691821602,"down_in_AD"
"SERPINI1",114.844161975286,-1.64011073785659,-0.330016224326906,0.783965378505016,0.0364322214218057,0.999997691821602,"down_in_AD"
"CCDC152",406.5103147194,-1.40737887872509,-0.365786616508182,0.672925803261873,0.0364893135328863,0.999997691821602,"down_in_AD"
"RETN",31.5354076185608,-3.62746633298993,-0.13206850509222,1.73612803491851,0.0366717096404364,0.999997691821602,"down_in_AD"
"SLFN13",250.392882780133,-0.81146232935101,-0.43197366253574,0.388708564633652,0.0368352489790249,0.999997691821602,"down_in_AD"
"KRT8",287.279517321144,-1.01644034415285,-0.421551160377842,0.487026780400301,0.0368852664173532,0.999997691821602,"down_in_AD"
"SDK1",31.1972288009255,-1.8564438284637,-0.304879324799874,0.890012774740775,0.0369911250918614,0.999997691821602,"down_in_AD"
"ZFPM2",12.206721893286,-2.36554235006171,-0.259672560235331,1.13525233363075,0.0371860962801609,0.999997691821602,"down_in_AD"
"PTPRG",1182.33168928754,-1.05876877640984,-0.415328217096348,0.508234236905373,0.0372302697145538,0.999997691821602,"down_in_AD"
"CLDN7",57.1829559350305,-0.947315520644235,-0.430950236596764,0.454748711481105,0.0372364023852279,0.999997691821602,"down_in_AD"
"ANO9",11.82763413052,2.30990809210572,0.29186958585604,1.11379663333152,0.0380881608516537,0.999997691821602,"up_in_AD"
"FLYWCH2",60.4921042490237,-0.930051551026235,-0.428624308040965,0.449206009160319,0.0384116880308518,0.999997691821602,"down_in_AD"
"ARMCX2",128.24335466837,-0.859050885930077,-0.428584899041325,0.415423989270516,0.0386504194173421,0.999997691821602,"down_in_AD"
"GOLGA8M",19.708374726447,-1.51503330590793,-0.363203865123945,0.732833340276028,0.0386998626280292,0.999997691821602,"down_in_AD"
"RUNX2",144.565237866608,2.18785218062656,0.296299126071915,1.05872197491627,0.038781005573306,0.999997691821602,"up_in_AD"
"PLD6",32.755037932196,-1.6526427356478,-0.330898322428983,0.80034287413303,0.0389307207921792,0.999997691821602,"down_in_AD"
"PCDHA7",12.8527422848396,-3.03729766683038,-0.185369635379556,1.47258538720367,0.039154325478035,0.999997691821602,"down_in_AD"
"RAMP2",14.6641290531184,3.67325422304032,0.16998154111975,1.78285459335843,0.0393677851650631,0.999997691821602,"up_in_AD"
"RIMS3",316.492861093178,-1.51502422937828,-0.339339299504046,0.735781139086954,0.0394876166364648,0.999997691821602,"down_in_AD"
"PTGR1",108.086071004875,-1.49344419126481,-0.345593859197469,0.725522336679283,0.0395479163029629,0.999997691821602,"down_in_AD"
"ACCS",124.173643932918,-1.43121790564088,-0.354799198699493,0.696048153732097,0.039762731241351,0.999997691821602,"down_in_AD"
"MGAM",39.7874685066621,2.18153338485821,0.293610563272125,1.0629011557042,0.0401276022751808,0.999997691821602,"up_in_AD"
"PDE2A",11.2899951316262,2.55585420595368,0.255671909451475,1.25130436462793,0.0410968089605914,0.999997691821602,"up_in_AD"
"MYH10",533.079376390674,-0.945211754079791,-0.416857006050903,0.462904104663325,0.0411597665811209,0.999997691821602,"down_in_AD"
"ADAMTSL2",71.9984729363472,-2.26969386628493,-0.228012564950291,1.11545308135031,0.0418737141693075,0.999997691821602,"down_in_AD"
"PCDH10",53.8275061583047,-3.37036789288357,-0.134779703192063,1.65761956383423,0.0420264851390185,0.999997691821602,"down_in_AD"
"PAX8",22.0157932878792,2.55624136067658,0.247985414262387,1.26274250625254,0.0429334547871442,0.999997691821602,"up_in_AD"
"MMRN2",52.8048301435842,-2.20724607802586,-0.234923282111518,1.09116278442191,0.0430898020295787,0.999997691821602,"down_in_AD"
"GASK1A",61.1506301132454,-1.34657334607464,-0.362071616841353,0.66618562984235,0.0432468040399036,0.999997691821602,"down_in_AD"
"LTB",174.058113606449,-1.60843992837602,-0.31505484919124,0.795837095324856,0.0432728509872103,0.999997691821602,"down_in_AD"
"GCNT1",62.4293259929805,-1.10455447570125,-0.399110563221869,0.546624325930451,0.0433125920881155,0.999997691821602,"down_in_AD"
"PALM2AKAP2",172.709975254429,1.17505531494155,0.40969966383727,0.582792682823187,0.0437739178573374,0.999997691821602,"up_in_AD"
"MATN2",47.9961044950763,-3.05858514658262,-0.153424650487485,1.51736411616172,0.0438289906585848,0.999997691821602,"down_in_AD"
"ANKRD62",95.5259013358133,0.859747177702384,0.427286918513291,0.426611152820134,0.0438737842353952,0.999997691821602,"up_in_AD"
"COMP",60.6187839982267,-8.87742669223725,-0.0244485664916595,4.40811766685993,0.044021974557566,0.999997691821602,"down_in_AD"
"DMWD",22.5442661420493,-1.96353341121938,-0.273951983718127,0.977206439386652,0.0445018017338715,0.999997691821602,"down_in_AD"
"FIGN",20.3834599832949,-2.23882382212041,-0.240632518401934,1.11438031411135,0.0445339199685908,0.999997691821602,"down_in_AD"
"ITGA11",213.651524741398,-3.14815182724013,-0.141151233018845,1.56780986366312,0.0446439951519979,0.999997691821602,"down_in_AD"
"AUTS2",40.0526265675383,-1.63946003850554,-0.313409475885543,0.817215779516112,0.0448399069510518,0.999997691821602,"down_in_AD"
"HLA-DOA",280.863876881542,-1.92286373723733,-0.262622613923163,0.958501604469575,0.0448440587386546,0.999997691821602,"down_in_AD"
"ADAMTS6",38.0882194595409,-1.69367502230099,-0.304619403490272,0.845825045937257,0.0452423700679218,0.999997691821602,"down_in_AD"
"FRY",390.318327480283,-1.03333785653121,-0.398067285120284,0.516451593958947,0.0454094579611308,0.999997691821602,"down_in_AD"
"SERHL2",11.3111172427,-2.27144796908328,-0.252325308201704,1.13539190097714,0.0454371349362743,0.999997691821602,"down_in_AD"
"APBB1",10.5535651474015,-2.76278265737544,-0.202833001338934,1.38176676639821,0.0455589750002432,0.999997691821602,"down_in_AD"
"PLAC8",587.803625723175,0.893994838334246,0.421731673700976,0.45011150320419,0.0470152216511972,0.999997691821602,"up_in_AD"
"PIM2",87.7170155279462,0.997954415473326,0.416114936711824,0.502657656133806,0.0471048728096006,0.999997691821602,"up_in_AD"
"ACSL1",283.270286342689,1.05063255983751,0.412557349401246,0.530161520158057,0.0475104032845054,0.999997691821602,"up_in_AD"
"GPX7",61.3726069071594,-1.5336042672995,-0.320791932715843,0.773900954586423,0.0475179289964023,0.999997691821602,"down_in_AD"
"POPDC3",9.14867991966263,-2.56681527809094,-0.223541173936704,1.29595201436406,0.0476315835765441,0.999997691821602,"down_in_AD"
"BACE2",69.943677727353,-0.956716275026491,-0.404721363987939,0.483236229530482,0.0477247996122012,0.999997691821602,"down_in_AD"
"CDKN1C",61.6362210112857,-1.93955066929967,-0.258480399618048,0.980469635634685,0.0479078008075033,0.999997691821602,"down_in_AD"
"SAXO2",15.024822556223,-3.81253301923864,-0.119631883358721,1.92804923937287,0.0479959387871668,0.999997691821602,"down_in_AD"
"ZNF441",11.8038029685519,-2.27512142325776,-0.242125754884743,1.15236665059443,0.0483472518802239,0.999997691821602,"down_in_AD"
"DPF3",203.723805049242,-0.992590521031445,-0.396272454382412,0.503174232067903,0.0485345748620112,0.999997691821602,"down_in_AD"
"HPRT1",291.436575185761,0.843593247363975,0.41890485017855,0.427899361757744,0.0486694754992616,0.999997691821602,"up_in_AD"
"PDGFB",78.926113847826,-1.41369479344081,-0.335719492244641,0.718076433114489,0.0489847160265176,0.999997691821602,"down_in_AD"
"AGR2",24.8751590382278,-2.12036051372362,-0.241421968807574,1.07723255793051,0.049028868489224,0.999997691821602,"down_in_AD"
"BLVRA",222.452387782593,-1.48537190348821,-0.320395202257818,0.755030308925051,0.0491485165299112,0.999997691821602,"down_in_AD"
"GOLGA8H",30.386215858976,-1.20151167620594,-0.375990968572468,0.610853165063665,0.0491900997318188,0.999997691821602,"down_in_AD"
"EPS8L3",38.7432463075793,-2.78263062917441,-0.168260574695045,1.4151143164441,0.0492565150601764,0.999997691821602,"down_in_AD"
"NAGS",13.7173620543793,-1.88808783288983,-0.285641996984378,0.960673358527489,0.0493703173807591,0.999997691821602,"down_in_AD"
"LTC4S",41.648246206157,-1.61941283126885,-0.304811105739965,0.824994765821363,0.049653483484829,0.999997691821602,"down_in_AD"
"FAM20A",300.379176961781,0.95309602378715,0.413789109850084,0.485998867875007,0.0498664842630714,0.999997691821602,"up_in_AD"
